[25, 0.625, 0.2, [1, 3]]
0;[3, 77];[2, 14];[3, 221];[3, 86];[3, 71];[3, 95];[3, 49];[3, 33];[3, 86];[3, 104];[3, 79];[3, 55];[4, 174];[3, 47];[3, 306];[3, 35];[3, 17];[3, 211];[2, 115];[3, 49];[3, 80];[4, 74];[2, 22];[3, 245];[3, 41];
887;[12, 150];[3, 88];[7, 226];[7, 143];[17, 585];[8, 209];[6, 189];[2, 15];[14, 428];[2, 57];[3, 40];[2, 10];[1, 8];[11, 254];[4, 118];[2, 36];[9, 233];[9, 138];[7, 165];[19, 448];[2, 9];[6, 246];[6, 243];[5, 350];[14, 344];
888;[12, 215];[4, 130];[7, 226];[7, 143];[17, 466];[8, 209];[6, 189];[2, 15];[14, 428];[2, 14];[3, 40];[2, 28];[2, 10];[11, 254];[4, 118];[2, 153];[9, 233];[9, 138];[7, 209];[19, 448];[2, 9];[7, 166];[6, 243];[5, 240];[14, 344];
889;[11, 216];[4, 130];[7, 216];[7, 111];[17, 466];[8, 209];[6, 189];[2, 15];[14, 428];[2, 14];[3, 40];[2, 28];[2, 10];[11, 235];[4, 118];[2, 153];[9, 233];[9, 138];[7, 209];[19, 448];[2, 9];[7, 166];[5, 215];[5, 334];[14, 344];
890;[11, 216];[4, 128];[7, 174];[7, 111];[17, 466];[8, 251];[6, 189];[2, 15];[14, 428];[2, 14];[3, 40];[2, 28];[2, 10];[10, 239];[4, 118];[2, 29];[9, 233];[9, 138];[8, 265];[19, 448];[2, 9];[7, 166];[5, 121];[5, 334];[14, 344];
891;[11, 216];[4, 128];[7, 174];[6, 61];[17, 466];[8, 251];[6, 231];[2, 15];[14, 428];[2, 10];[3, 40];[2, 28];[2, 61];[10, 276];[4, 86];[2, 29];[9, 205];[9, 138];[8, 265];[19, 410];[2, 8];[7, 166];[5, 121];[5, 334];[14, 344];
892;[11, 216];[4, 128];[8, 256];[6, 61];[17, 466];[8, 251];[6, 231];[2, 15];[14, 428];[1, 8];[3, 40];[2, 28];[2, 61];[10, 244];[4, 80];[2, 29];[9, 227];[9, 106];[9, 249];[19, 410];[2, 8];[7, 166];[5, 121];[5, 279];[14, 407];
893;[11, 216];[3, 55];[8, 256];[7, 56];[17, 466];[8, 267];[6, 231];[2, 15];[14, 428];[1, 2];[3, 40];[2, 28];[2, 61];[10, 244];[3, 12];[2, 29];[9, 214];[9, 106];[9, 249];[19, 410];[3, 68];[7, 166];[5, 116];[5, 279];[14, 407];
894;[11, 216];[3, 55];[8, 256];[7, 59];[17, 466];[8, 157];[6, 231];[2, 15];[14, 428];[1, 2];[3, 27];[2, 16];[2, 23];[10, 244];[3, 21];[3, 183];[9, 214];[9, 106];[9, 249];[19, 410];[3, 68];[7, 216];[5, 149];[5, 279];[14, 407];
895;[11, 216];[3, 58];[8, 256];[8, 107];[17, 458];[8, 157];[6, 191];[2, 15];[14, 428];[1, 2];[3, 27];[2, 14];[2, 23];[10, 244];[3, 24];[3, 183];[9, 214];[9, 106];[9, 249];[19, 479];[3, 68];[7, 216];[5, 141];[5, 279];[14, 343];
896;[11, 216];[3, 58];[8, 256];[8, 107];[17, 426];[8, 206];[6, 128];[2, 15];[14, 470];[1, 2];[3, 27];[2, 14];[2, 67];[10, 244];[3, 24];[3, 152];[9, 335];[9, 106];[9, 249];[19, 479];[3, 42];[7, 216];[5, 61];[5, 279];[14, 343];
897;[11, 216];[2, 18];[8, 256];[8, 107];[17, 426];[8, 245];[6, 168];[2, 15];[14, 470];[1, 2];[3, 36];[2, 22];[1, 122];[10, 244];[3, 24];[3, 100];[9, 335];[9, 106];[9, 203];[20, 549];[3, 42];[7, 216];[5, 61];[5, 279];[14, 343];
898;[11, 216];[2, 18];[8, 256];[8, 107];[17, 563];[8, 245];[6, 168];[2, 15];[14, 386];[1, 2];[4, 39];[2, 50];[1, 4];[10, 227];[3, 24];[3, 240];[9, 335];[9, 106];[9, 185];[20, 553];[3, 42];[7, 216];[5, 49];[5, 142];[15, 344];
899;[11, 216];[2, 18];[8, 179];[8, 107];[17, 563];[8, 245];[6, 163];[2, 71];[14, 386];[1, 2];[4, 39];[2, 51];[1, 4];[10, 227];[3, 24];[3, 240];[9, 394];[9, 106];[9, 185];[20, 504];[3, 78];[7, 216];[5, 49];[4, 86];[14, 315];
900;[11, 209];[2, 18];[8, 179];[8, 107];[17, 563];[8, 290];[6, 163];[2, 37];[14, 386];[1, 2];[4, 79];[2, 78];[1, 4];[10, 239];[3, 24];[3, 178];[9, 394];[9, 106];[9, 185];[20, 504];[3, 78];[7, 195];[5, 49];[5, 147];[14, 315];
901;[11, 283];[2, 18];[8, 179];[8, 107];[17, 563];[7, 177];[6, 163];[2, 37];[14, 386];[1, 2];[4, 79];[2, 78];[1, 4];[10, 239];[3, 24];[3, 202];[9, 394];[9, 106];[9, 224];[20, 504];[3, 78];[7, 220];[5, 49];[5, 147];[14, 315];
902;[11, 283];[2, 18];[9, 287];[8, 107];[17, 563];[7, 177];[6, 163];[2, 37];[14, 406];[1, 11];[4, 135];[2, 20];[1, 4];[10, 239];[3, 24];[3, 202];[9, 277];[9, 187];[9, 224];[20, 539];[3, 78];[7, 220];[5, 49];[4, 129];[14, 315];
903;[11, 275];[2, 18];[9, 287];[8, 107];[17, 563];[7, 207];[4, 121];[2, 37];[14, 406];[1, 11];[4, 117];[2, 20];[1, 4];[10, 207];[3, 24];[2, 128];[9, 277];[9, 187];[9, 111];[20, 458];[3, 78];[7, 220];[5, 49];[4, 129];[14, 315];
904;[11, 275];[2, 18];[10, 285];[8, 107];[17, 563];[7, 207];[4, 74];[2, 37];[14, 406];[2, 291];[4, 117];[1, 5];[1, 4];[10, 207];[3, 24];[2, 50];[9, 373];[9, 168];[9, 111];[20, 586];[3, 78];[7, 220];[5, 49];[4, 98];[14, 281];
905;[11, 275];[2, 18];[10, 285];[8, 107];[18, 587];[7, 207];[4, 45];[2, 37];[15, 389];[2, 291];[4, 117];[1, 5];[1, 4];[10, 157];[3, 24];[2, 50];[9, 418];[9, 148];[10, 154];[20, 586];[2, 45];[7, 277];[6, 166];[4, 98];[14, 281];
906;[11, 275];[2, 51];[10, 285];[8, 107];[18, 666];[7, 136];[4, 45];[2, 37];[15, 389];[2, 291];[4, 117];[1, 5];[1, 4];[10, 267];[3, 24];[2, 43];[9, 418];[9, 148];[10, 154];[20, 586];[2, 45];[7, 263];[6, 166];[3, 95];[15, 305];
907;[11, 275];[2, 15];[10, 285];[8, 107];[17, 580];[6, 167];[4, 45];[2, 109];[15, 389];[2, 291];[4, 117];[2, 9];[1, 4];[10, 252];[3, 45];[2, 43];[9, 418];[9, 148];[10, 154];[20, 586];[2, 45];[6, 270];[6, 166];[3, 88];[15, 305];
908;[11, 275];[2, 125];[10, 285];[8, 107];[17, 580];[6, 186];[4, 45];[2, 109];[15, 333];[2, 30];[4, 117];[2, 9];[1, 27];[10, 252];[3, 111];[3, 90];[9, 418];[9, 136];[10, 154];[20, 884];[2, 45];[6, 171];[6, 166];[3, 43];[15, 305];
909;[11, 275];[2, 125];[10, 285];[8, 107];[17, 618];[6, 186];[4, 45];[2, 109];[15, 333];[2, 30];[4, 117];[2, 9];[1, 11];[10, 163];[3, 111];[3, 90];[9, 418];[9, 181];[11, 162];[20, 884];[3, 28];[6, 171];[7, 105];[3, 43];[15, 305];
910;[11, 275];[2, 157];[10, 285];[8, 107];[17, 618];[6, 210];[4, 45];[1, 16];[15, 333];[2, 30];[4, 116];[2, 9];[1, 11];[10, 163];[3, 111];[3, 107];[8, 550];[9, 181];[11, 291];[21, 675];[3, 28];[6, 153];[7, 116];[3, 107];[15, 244];
911;[11, 275];[2, 127];[10, 285];[8, 107];[17, 618];[6, 193];[4, 45];[1, 56];[16, 377];[2, 30];[4, 116];[2, 9];[1, 11];[10, 163];[3, 40];[3, 107];[8, 471];[8, 190];[11, 381];[21, 675];[3, 28];[6, 92];[7, 116];[3, 107];[15, 244];
912;[11, 275];[2, 127];[10, 285];[8, 107];[17, 618];[6, 193];[4, 45];[1, 26];[16, 377];[2, 30];[4, 90];[1, 4];[1, 11];[10, 163];[3, 146];[3, 107];[8, 471];[8, 190];[11, 265];[22, 718];[3, 28];[6, 92];[7, 116];[3, 107];[15, 247];
913;[11, 275];[2, 48];[10, 285];[8, 107];[17, 618];[6, 193];[4, 45];[1, 26];[15, 408];[2, 82];[4, 57];[2, 55];[1, 11];[10, 163];[3, 146];[1, 1];[8, 471];[8, 190];[11, 265];[22, 718];[4, 65];[5, 70];[7, 116];[3, 107];[15, 247];
914;[11, 391];[2, 62];[10, 285];[8, 107];[17, 618];[6, 193];[4, 45];[1, 7];[15, 408];[2, 82];[4, 57];[2, 55];[1, 2];[10, 162];[3, 146];[1, 7];[9, 399];[8, 220];[11, 265];[22, 718];[4, 33];[5, 69];[7, 116];[3, 107];[15, 247];
915;[11, 391];[2, 62];[10, 255];[8, 107];[17, 618];[6, 193];[4, 76];[1, 7];[15, 408];[2, 50];[3, 146];[1, 5];[1, 2];[10, 199];[3, 146];[1, 8];[9, 419];[9, 203];[11, 265];[22, 718];[4, 33];[5, 69];[7, 116];[3, 107];[15, 247];
916;[11, 391];[2, 62];[10, 256];[8, 107];[17, 533];[6, 193];[5, 105];[1, 7];[15, 470];[2, 14];[3, 146];[1, 4];[1, 2];[10, 199];[3, 129];[1, 8];[9, 305];[9, 203];[11, 265];[22, 977];[4, 33];[5, 69];[7, 116];[3, 75];[15, 247];
917;[11, 391];[2, 62];[10, 256];[8, 184];[17, 533];[6, 193];[5, 105];[2, 127];[15, 470];[4, 32];[3, 146];[1, 4];[2, 39];[10, 199];[3, 37];[1, 8];[9, 305];[9, 203];[11, 234];[22, 977];[4, 28];[4, 62];[7, 116];[3, 75];[15, 247];
918;[11, 391];[2, 72];[10, 232];[8, 184];[17, 550];[6, 193];[5, 105];[1, 27];[15, 462];[4, 70];[3, 128];[1, 4];[2, 26];[10, 199];[3, 37];[1, 12];[9, 305];[9, 203];[11, 234];[22, 977];[4, 42];[4, 66];[7, 147];[3, 75];[15, 338];
919;[11, 391];[2, 72];[10, 232];[8, 184];[17, 550];[6, 193];[5, 131];[1, 27];[15, 462];[4, 70];[5, 93];[2, 77];[1, 1];[10, 231];[3, 37];[1, 12];[9, 281];[9, 229];[11, 234];[22, 977];[4, 42];[4, 66];[7, 146];[3, 55];[15, 338];
920;[11, 391];[2, 72];[10, 232];[8, 122];[17, 550];[6, 193];[5, 130];[1, 1];[15, 462];[3, 115];[5, 93];[2, 77];[1, 1];[10, 173];[3, 37];[1, 12];[9, 281];[9, 229];[11, 234];[22, 977];[4, 42];[4, 40];[7, 127];[3, 55];[15, 338];
921;[11, 340];[2, 72];[10, 232];[8, 122];[17, 525];[6, 129];[5, 146];[1, 1];[15, 542];[3, 115];[5, 115];[2, 77];[1, 1];[10, 173];[3, 37];[1, 54];[9, 281];[9, 229];[11, 234];[22, 977];[4, 42];[4, 40];[7, 160];[3, 55];[15, 338];
922;[11, 340];[2, 72];[10, 232];[8, 122];[18, 547];[6, 129];[5, 142];[1, 1];[15, 542];[3, 100];[5, 115];[2, 77];[1, 1];[9, 161];[4, 136];[1, 6];[9, 270];[9, 244];[11, 234];[22, 977];[4, 42];[4, 40];[7, 160];[3, 55];[15, 338];
923;[11, 391];[2, 72];[10, 397];[8, 198];[18, 547];[6, 129];[5, 142];[1, 1];[15, 542];[3, 100];[5, 111];[2, 77];[1, 1];[10, 212];[4, 136];[1, 1];[9, 329];[9, 207];[11, 241];[22, 977];[4, 42];[4, 22];[7, 160];[3, 55];[15, 338];
924;[11, 391];[2, 72];[10, 397];[8, 198];[18, 545];[6, 129];[5, 137];[1, 1];[15, 496];[3, 110];[5, 111];[2, 36];[1, 1];[10, 217];[4, 136];[1, 1];[9, 280];[9, 156];[11, 241];[22, 977];[4, 158];[4, 22];[6, 192];[3, 55];[15, 332];
925;[11, 391];[2, 26];[10, 397];[8, 126];[18, 511];[6, 209];[5, 137];[1, 1];[15, 496];[3, 110];[5, 39];[1, 28];[1, 1];[10, 217];[4, 136];[1, 7];[9, 280];[9, 195];[11, 241];[22, 977];[4, 158];[3, 14];[6, 192];[3, 123];[15, 332];
926;[11, 391];[2, 43];[10, 288];[8, 126];[18, 511];[6, 209];[5, 137];[1, 1];[15, 496];[3, 54];[5, 39];[2, 129];[1, 1];[10, 217];[4, 136];[1, 54];[9, 385];[9, 239];[11, 241];[21, 785];[4, 115];[3, 73];[6, 121];[4, 56];[14, 367];
927;[11, 391];[3, 42];[11, 323];[8, 126];[18, 511];[6, 209];[5, 137];[1, 1];[15, 496];[3, 54];[5, 39];[2, 178];[2, 64];[10, 217];[4, 136];[1, 50];[9, 385];[9, 239];[11, 116];[21, 785];[5, 202];[3, 73];[6, 121];[4, 56];[14, 367];
928;[11, 391];[3, 46];[11, 323];[8, 126];[18, 511];[6, 209];[5, 137];[1, 89];[15, 496];[3, 54];[5, 104];[2, 178];[2, 6];[10, 217];[4, 136];[1, 50];[9, 385];[9, 197];[11, 116];[21, 805];[4, 73];[3, 73];[6, 121];[3, 87];[12, 264];
929;[11, 391];[3, 46];[11, 335];[8, 126];[18, 511];[7, 164];[5, 137];[1, 89];[15, 632];[3, 54];[5, 104];[1, 50];[2, 90];[11, 286];[4, 122];[2, 5];[9, 385];[9, 197];[11, 116];[21, 780];[4, 73];[3, 73];[6, 121];[3, 87];[12, 337];
930;[11, 406];[3, 46];[12, 241];[8, 141];[18, 511];[7, 164];[5, 137];[1, 5];[14, 482];[3, 54];[5, 104];[1, 23];[2, 90];[11, 286];[4, 205];[2, 5];[9, 385];[9, 301];[11, 116];[21, 766];[4, 73];[3, 73];[5, 113];[3, 87];[12, 371];
931;[11, 438];[3, 46];[12, 176];[8, 141];[18, 511];[7, 164];[5, 184];[1, 5];[14, 482];[3, 54];[5, 104];[1, 7];[2, 49];[11, 286];[3, 131];[2, 5];[9, 468];[9, 368];[11, 116];[20, 719];[4, 73];[3, 73];[5, 113];[3, 106];[12, 409];
932;[11, 438];[3, 46];[12, 176];[8, 141];[18, 599];[7, 253];[6, 164];[1, 5];[14, 482];[3, 54];[5, 104];[1, 7];[2, 49];[11, 286];[3, 163];[2, 5];[9, 247];[9, 368];[11, 116];[20, 719];[4, 29];[3, 151];[5, 134];[3, 106];[12, 409];
933;[11, 438];[3, 31];[12, 176];[8, 141];[19, 762];[7, 253];[6, 164];[1, 4];[15, 380];[3, 78];[5, 104];[1, 7];[2, 49];[11, 286];[3, 163];[2, 5];[9, 308];[9, 368];[11, 116];[19, 687];[4, 29];[3, 176];[5, 117];[3, 106];[12, 409];
934;[11, 385];[3, 79];[12, 176];[8, 112];[19, 817];[7, 253];[6, 164];[1, 4];[15, 380];[3, 78];[5, 161];[1, 7];[2, 49];[11, 286];[3, 163];[2, 5];[9, 308];[9, 368];[11, 116];[19, 687];[4, 80];[3, 159];[5, 94];[3, 71];[13, 568];
935;[11, 385];[3, 183];[12, 176];[8, 112];[19, 817];[7, 253];[6, 164];[1, 4];[15, 380];[3, 85];[5, 114];[1, 66];[2, 69];[11, 286];[4, 85];[2, 5];[9, 299];[8, 194];[11, 116];[19, 687];[4, 80];[3, 168];[4, 95];[3, 71];[13, 531];
936;[11, 379];[3, 183];[12, 176];[8, 112];[19, 817];[7, 141];[6, 164];[1, 4];[15, 380];[3, 85];[5, 152];[1, 66];[2, 82];[11, 304];[4, 85];[2, 5];[9, 321];[8, 194];[11, 205];[19, 691];[4, 80];[3, 139];[3, 38];[3, 71];[13, 531];
937;[11, 379];[3, 183];[12, 232];[8, 112];[19, 817];[7, 150];[6, 164];[1, 4];[15, 380];[3, 85];[5, 152];[1, 3];[2, 82];[11, 304];[4, 93];[3, 109];[9, 321];[8, 194];[11, 205];[19, 691];[4, 80];[3, 139];[4, 148];[3, 71];[13, 584];
938;[11, 379];[3, 26];[11, 231];[8, 77];[19, 817];[7, 150];[6, 164];[1, 4];[15, 380];[3, 85];[5, 152];[2, 43];[2, 82];[11, 304];[4, 52];[3, 109];[10, 331];[8, 190];[11, 205];[19, 691];[4, 80];[3, 61];[4, 148];[3, 208];[13, 584];
939;[12, 623];[3, 62];[10, 210];[8, 77];[19, 817];[7, 150];[5, 68];[1, 70];[15, 380];[3, 85];[5, 152];[2, 43];[2, 82];[11, 304];[4, 52];[3, 109];[10, 331];[8, 190];[11, 205];[19, 691];[4, 74];[3, 61];[4, 165];[3, 208];[13, 584];
940;[12, 623];[3, 62];[10, 210];[8, 77];[19, 759];[7, 150];[5, 78];[1, 27];[15, 380];[3, 85];[5, 152];[2, 43];[2, 82];[11, 304];[3, 103];[3, 24];[9, 235];[8, 190];[11, 352];[19, 705];[4, 50];[3, 61];[4, 165];[3, 208];[13, 584];
941;[12, 623];[4, 111];[10, 210];[8, 77];[19, 759];[7, 135];[5, 35];[1, 27];[14, 418];[3, 50];[5, 152];[1, 2];[2, 82];[10, 203];[3, 103];[3, 24];[9, 279];[8, 230];[11, 324];[19, 705];[4, 50];[3, 61];[4, 366];[3, 208];[13, 388];
942;[12, 623];[4, 108];[10, 210];[8, 77];[19, 759];[7, 135];[5, 35];[1, 27];[14, 371];[3, 54];[5, 94];[1, 2];[2, 21];[10, 203];[3, 123];[3, 24];[9, 173];[8, 230];[11, 324];[19, 705];[4, 20];[3, 103];[4, 366];[3, 162];[13, 439];
943;[12, 623];[4, 108];[10, 210];[9, 61];[19, 759];[7, 135];[5, 35];[1, 7];[14, 371];[2, 46];[5, 94];[1, 53];[2, 129];[10, 203];[3, 123];[3, 24];[9, 173];[8, 270];[11, 324];[19, 692];[4, 35];[3, 103];[4, 365];[3, 162];[13, 439];
944;[11, 638];[4, 108];[10, 196];[9, 61];[19, 727];[7, 135];[5, 35];[1, 8];[14, 371];[2, 46];[5, 94];[1, 53];[2, 135];[10, 203];[3, 123];[2, 20];[9, 272];[8, 232];[11, 324];[19, 692];[4, 35];[3, 103];[4, 365];[3, 162];[14, 360];
945;[11, 638];[4, 152];[10, 196];[9, 61];[19, 666];[7, 135];[5, 215];[1, 8];[14, 471];[2, 46];[5, 94];[1, 53];[2, 70];[10, 203];[4, 122];[2, 20];[9, 201];[8, 185];[11, 324];[19, 692];[4, 35];[3, 103];[4, 365];[3, 162];[14, 360];
946;[11, 265];[4, 152];[10, 196];[9, 61];[19, 680];[7, 135];[5, 234];[1, 8];[14, 485];[2, 162];[5, 94];[1, 53];[2, 70];[10, 176];[4, 151];[2, 119];[9, 201];[8, 181];[12, 378];[19, 692];[4, 35];[3, 81];[4, 365];[3, 162];[14, 778];
947;[11, 265];[4, 77];[10, 196];[9, 61];[19, 633];[7, 135];[5, 276];[1, 40];[14, 504];[2, 160];[5, 94];[1, 27];[2, 145];[10, 176];[4, 151];[2, 119];[9, 201];[8, 181];[12, 241];[19, 692];[4, 35];[3, 81];[4, 365];[2, 39];[14, 778];
948;[11, 376];[4, 152];[10, 196];[9, 61];[19, 633];[7, 116];[6, 154];[1, 40];[14, 488];[2, 253];[5, 94];[1, 27];[2, 145];[10, 176];[4, 151];[2, 119];[9, 201];[8, 213];[12, 241];[19, 586];[4, 35];[3, 81];[4, 365];[2, 39];[14, 767];
949;[11, 241];[4, 119];[10, 388];[9, 61];[19, 633];[7, 116];[6, 154];[1, 40];[14, 488];[3, 46];[5, 187];[2, 94];[2, 145];[10, 172];[4, 192];[2, 119];[9, 201];[8, 112];[12, 312];[19, 586];[4, 35];[3, 81];[4, 396];[2, 39];[14, 767];
950;[11, 301];[4, 127];[10, 369];[9, 61];[19, 633];[7, 116];[6, 154];[1, 40];[14, 488];[3, 39];[5, 137];[2, 94];[2, 145];[10, 181];[4, 192];[2, 179];[9, 201];[8, 139];[12, 312];[19, 483];[4, 35];[3, 81];[4, 396];[2, 39];[14, 767];
951;[11, 301];[4, 127];[10, 369];[9, 61];[19, 633];[7, 116];[6, 154];[1, 40];[13, 500];[3, 94];[5, 181];[2, 85];[2, 145];[10, 181];[4, 213];[2, 179];[9, 201];[8, 139];[12, 312];[19, 493];[4, 35];[3, 81];[4, 396];[2, 39];[14, 767];
952;[11, 301];[4, 88];[10, 369];[9, 61];[19, 689];[7, 109];[6, 88];[1, 37];[13, 500];[3, 94];[5, 126];[2, 85];[2, 145];[10, 181];[4, 213];[2, 179];[9, 201];[9, 197];[12, 312];[19, 493];[4, 35];[3, 81];[4, 396];[2, 71];[14, 767];
953;[11, 440];[4, 88];[10, 369];[9, 61];[19, 708];[7, 237];[6, 88];[1, 2];[13, 500];[3, 94];[5, 128];[3, 37];[2, 145];[10, 181];[4, 146];[2, 179];[9, 245];[9, 197];[12, 312];[19, 493];[4, 37];[3, 81];[4, 396];[2, 71];[14, 767];
954;[11, 364];[4, 88];[10, 369];[9, 61];[19, 708];[7, 237];[6, 88];[1, 2];[13, 500];[3, 94];[5, 69];[3, 37];[2, 145];[10, 188];[3, 83];[1, 12];[9, 197];[8, 213];[12, 312];[19, 493];[4, 37];[3, 81];[4, 332];[2, 157];[14, 767];
955;[11, 364];[4, 88];[10, 432];[9, 61];[19, 708];[7, 237];[6, 88];[1, 2];[13, 500];[3, 94];[5, 69];[3, 37];[2, 145];[10, 181];[3, 291];[1, 8];[9, 197];[8, 213];[12, 312];[18, 428];[4, 37];[3, 81];[3, 459];[2, 157];[15, 859];
956;[11, 364];[4, 88];[10, 432];[9, 61];[19, 798];[7, 237];[6, 88];[1, 2];[13, 500];[3, 94];[5, 69];[3, 37];[2, 145];[11, 264];[3, 291];[1, 8];[9, 197];[8, 213];[12, 239];[18, 383];[4, 37];[3, 41];[3, 201];[2, 157];[15, 891];
957;[11, 364];[4, 288];[10, 413];[9, 65];[19, 798];[7, 237];[6, 106];[1, 2];[13, 500];[3, 94];[5, 76];[3, 97];[2, 12];[11, 264];[3, 291];[1, 8];[9, 197];[8, 213];[12, 295];[18, 383];[4, 37];[3, 41];[3, 187];[2, 157];[15, 859];
958;[11, 364];[4, 288];[11, 451];[8, 63];[19, 798];[7, 237];[6, 106];[1, 2];[13, 564];[3, 94];[5, 167];[3, 97];[2, 11];[11, 253];[3, 291];[1, 8];[9, 197];[8, 209];[12, 295];[18, 410];[4, 37];[3, 41];[3, 187];[2, 157];[15, 752];
959;[11, 302];[4, 288];[11, 451];[8, 63];[19, 798];[7, 175];[6, 106];[2, 84];[13, 564];[2, 63];[5, 210];[4, 86];[2, 11];[11, 253];[3, 291];[1, 8];[9, 220];[8, 209];[12, 296];[18, 410];[4, 37];[3, 214];[2, 18];[2, 157];[15, 727];
960;[10, 503];[5, 103];[11, 451];[8, 63];[19, 828];[7, 175];[6, 106];[2, 84];[12, 523];[2, 63];[5, 210];[4, 86];[2, 4];[11, 253];[3, 291];[1, 8];[9, 220];[9, 283];[11, 400];[18, 410];[4, 37];[4, 64];[4, 99];[2, 157];[15, 717];
961;[10, 503];[5, 103];[12, 456];[8, 63];[19, 828];[7, 175];[6, 106];[2, 115];[12, 523];[2, 63];[5, 210];[4, 86];[2, 4];[11, 215];[3, 291];[2, 18];[9, 190];[9, 283];[11, 402];[18, 410];[4, 77];[4, 64];[4, 95];[2, 157];[15, 717];
962;[10, 503];[5, 103];[12, 349];[9, 177];[19, 832];[6, 285];[6, 164];[2, 115];[12, 523];[2, 18];[5, 161];[4, 44];[2, 4];[11, 215];[3, 291];[2, 18];[9, 190];[9, 247];[11, 402];[19, 419];[4, 77];[4, 117];[4, 95];[2, 157];[15, 717];
963;[10, 503];[5, 103];[12, 476];[9, 177];[19, 832];[6, 285];[6, 164];[2, 115];[12, 523];[2, 18];[5, 161];[4, 40];[2, 13];[11, 215];[3, 255];[2, 17];[9, 201];[9, 247];[11, 488];[19, 428];[3, 30];[4, 117];[3, 19];[2, 79];[15, 717];
964;[10, 503];[5, 92];[12, 476];[9, 177];[19, 832];[6, 285];[6, 164];[2, 29];[12, 523];[2, 18];[5, 161];[4, 68];[2, 13];[12, 212];[3, 273];[2, 17];[9, 201];[10, 382];[11, 503];[19, 428];[3, 14];[4, 117];[3, 19];[2, 79];[15, 795];
965;[10, 503];[5, 92];[12, 476];[9, 177];[19, 718];[6, 227];[6, 164];[2, 10];[12, 397];[2, 18];[4, 101];[4, 105];[2, 13];[12, 212];[3, 273];[2, 17];[9, 215];[10, 382];[11, 503];[19, 428];[3, 14];[4, 143];[3, 19];[2, 79];[15, 795];
966;[10, 503];[5, 81];[12, 476];[9, 177];[19, 718];[6, 227];[6, 229];[1, 4];[12, 336];[2, 18];[4, 101];[4, 105];[2, 13];[12, 212];[3, 307];[2, 17];[9, 215];[10, 347];[11, 403];[19, 428];[3, 100];[4, 143];[3, 19];[2, 97];[15, 798];
967;[10, 503];[5, 93];[12, 476];[9, 177];[19, 718];[6, 227];[7, 252];[1, 5];[12, 336];[2, 18];[4, 101];[5, 69];[2, 13];[13, 206];[3, 307];[2, 17];[9, 286];[10, 694];[11, 403];[18, 531];[3, 100];[4, 143];[3, 55];[2, 97];[15, 432];
968;[10, 503];[5, 93];[12, 476];[9, 177];[19, 718];[6, 201];[7, 269];[1, 5];[12, 351];[2, 2];[3, 75];[5, 134];[1, 16];[13, 206];[3, 307];[2, 17];[9, 286];[10, 725];[11, 309];[17, 584];[3, 168];[5, 84];[3, 55];[2, 97];[15, 432];
969;[10, 604];[5, 93];[12, 440];[9, 177];[19, 770];[6, 201];[7, 212];[1, 5];[12, 351];[2, 2];[3, 75];[4, 54];[1, 16];[13, 206];[3, 307];[1, 12];[9, 242];[10, 725];[11, 309];[17, 584];[4, 149];[5, 84];[3, 120];[2, 97];[15, 432];
970;[10, 604];[5, 93];[12, 440];[9, 177];[19, 770];[6, 201];[7, 212];[1, 5];[12, 351];[2, 110];[3, 195];[4, 54];[1, 16];[13, 556];[3, 307];[1, 12];[9, 298];[10, 363];[11, 309];[17, 614];[4, 35];[5, 84];[3, 120];[2, 32];[15, 432];
971;[10, 497];[5, 93];[12, 440];[9, 177];[19, 913];[6, 302];[7, 335];[1, 5];[12, 281];[2, 110];[3, 195];[4, 173];[1, 16];[13, 556];[3, 186];[1, 12];[9, 298];[10, 363];[11, 309];[17, 614];[4, 35];[5, 84];[3, 120];[2, 28];[15, 375];
972;[10, 329];[5, 93];[12, 440];[9, 157];[19, 1072];[6, 302];[7, 335];[1, 5];[12, 268];[1, 3];[4, 282];[4, 173];[1, 16];[13, 562];[3, 78];[1, 12];[9, 298];[10, 333];[11, 309];[17, 688];[4, 35];[5, 84];[3, 120];[2, 31];[15, 375];
973;[10, 329];[5, 93];[12, 440];[9, 207];[19, 1072];[6, 352];[7, 224];[1, 5];[12, 233];[1, 10];[4, 282];[4, 173];[1, 28];[13, 562];[3, 148];[1, 16];[9, 298];[10, 333];[11, 309];[16, 419];[4, 43];[5, 84];[3, 120];[1, 4];[15, 375];
974;[9, 280];[5, 93];[12, 440];[9, 207];[19, 1072];[6, 352];[7, 224];[1, 5];[12, 233];[2, 43];[4, 282];[4, 173];[1, 28];[13, 571];[3, 148];[1, 16];[9, 298];[10, 333];[11, 313];[16, 419];[4, 43];[5, 84];[3, 120];[1, 74];[14, 352];
975;[9, 280];[5, 93];[12, 440];[9, 207];[19, 1072];[6, 352];[7, 224];[1, 5];[12, 233];[2, 43];[4, 367];[4, 372];[1, 28];[13, 571];[3, 148];[1, 16];[9, 298];[10, 333];[11, 313];[15, 339];[4, 43];[5, 84];[3, 120];[1, 5];[14, 352];
976;[9, 280];[5, 97];[13, 308];[9, 207];[19, 981];[6, 352];[6, 139];[1, 5];[12, 233];[2, 43];[4, 297];[4, 415];[1, 28];[13, 571];[3, 148];[2, 61];[9, 298];[10, 333];[11, 369];[15, 339];[4, 43];[5, 74];[3, 47];[1, 5];[14, 352];
